Date;PKod;Pgroup;Pname;Pquantity;pce_zn;pwa_zn;pce_sn;pwa_sn;pce_sb;pwa_sb;pudzsb;pmarza;pmarzajedn;pkwmarza;pudzmarza;month
2018-12-01;12619;SPICES;CYNAMON MIEL.20 GR CYKORIA;1.0;0.61;0.61;0.89;0.89;1.09;1.09;0.0;31.46;0.28;0.28;0.0;12
2018-12-01;15743;SPICES;CYNAMON W LASCE 25 G;1.0;2.1;2.1;3.0;3.0;3.69;3.69;0.0;30.0;0.9;0.9;0.01;12
2018-12-01;8125;CHEMISTRY;CYRKIEL;2.0;2.95;5.9;4.54;9.08;5.58;11.16;0.01;35.02;1.59;3.18;0.02;12
2018-12-01;1763;SWEETS;CZEK ALPEN GOLD 90 G GORZKA;3.0;1.74;5.22;2.72;8.16;3.35;10.05;0.01;36.03;0.98;2.94;0.02;12
2018-12-01;10369;SWEETS;CZEK AMELIA 250G Z CIASTECZKAMI;3.0;4.14;12.42;5.92;17.76;7.28;21.84;0.02;30.07;1.78;5.34;0.03;12
2018-12-01;10368;SWEETS;CZEK AMELIA 260 G CREM BRULEE;3.0;4.14;12.42;5.92;17.76;7.28;21.84;0.02;30.07;1.78;5.34;0.03;12
2018-12-01;5795;SWEETS;CZEK AMELIA MLECZNA 100G;10.0;1.44;14.4;2.07;20.7;2.55;25.5;0.03;30.43;0.63;6.3;0.04;12
2018-12-01;6328;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;CZEK AMELIA MLECZNA NADZIIEWANA 100G;6.0;1.44;8.64;2.07;12.42;2.55;15.3;0.02;30.43;0.63;3.78;0.02;12
2018-12-01;16525;SWEETS;CZEK AMELIA Z MADZ CIAST.KAKAOWYMI 100G;3.0;1.44;4.32;2.43;7.29;2.99;8.97;0.01;40.74;0.99;2.97;0.02;12
2018-12-01;10091;OCCASIONAL;CZEK ROSHEN 90 GGORZKA POMARANCZOWA;1.0;2.22;2.22;3.24;3.24;3.99;3.99;0.0;31.48;1.02;1.02;0.01;12
2018-12-01;10090;OCCASIONAL;CZEK ROSHEN GORZKA Z ORZECHAMI 90 G;1.0;2.22;2.22;3.24;3.24;3.99;3.99;0.0;31.48;1.02;1.02;0.01;12
2018-12-01;10319;SWEETS;CZEKOLADA BARON WISNIA 100G;2.0;1.61;3.22;2.43;4.86;2.99;5.98;0.01;33.74;0.82;1.64;0.01;12
2018-12-01;9474;SWEETS;CZEKOLADA BARON Z MALINAMI 100G;2.0;1.61;3.22;2.43;4.86;2.99;5.98;0.01;33.74;0.82;1.64;0.01;12
2018-12-01;10254;SWEETS;CZEKOLADA BARON Z TRUSK 100G;1.0;1.61;1.61;2.43;2.43;2.99;2.99;0.0;33.74;0.82;0.82;0.0;12
2018-12-01;10024;SWEETS;CZEKOLADA MILKA 280GR TRIOLADE;3.0;6.84;20.52;9.75;29.25;11.99;35.97;0.04;29.85;2.91;8.73;0.05;12
2018-12-01;10321;SWEETS;CZEKOLADA ROSHEN 90 G BORÓWKA;1.0;1.44;1.44;2.43;2.43;2.99;2.99;0.0;40.74;0.99;0.99;0.01;12
2018-12-01;10394;SWEETS;CZEKOLADKI HIBBI 100G SW.;2.0;2.93;5.86;4.87;9.74;5.99;11.98;0.01;39.84;1.94;3.88;0.02;12
2018-12-01;10399;SWEETS;CZEKOLADKI NADZIEWANE LUZ;1.19;20.07;23.88;27.3;32.49;33.58;39.96;0.04;26.5;7.24;8.61;0.05;12
2018-12-01;10428;DAIRY_CHESSE;DA ACTIWIA 120 G TRUSKAWKA;2.0;1.39;2.78;1.86;3.72;1.95;3.9;0.0;25.27;0.47;0.94;0.01;12
2018-12-01;1151;DAIRY_CHESSE;DA DANIO CZEKOLADA 130 G;5.0;1.31;6.55;2.18;10.9;2.29;11.45;0.01;39.91;0.87;4.35;0.02;12
2018-12-01;10347;DAIRY_CHESSE;DA DANIO JAGODA 140 G;14.0;1.39;19.46;1.9;26.6;1.99;27.86;0.03;26.84;0.51;7.14;0.04;12
2018-12-01;8052;DAIRY_CHESSE;DA DANIO WANILIOWY 140G;12.0;1.1;13.2;1.61;19.32;1.69;20.28;0.02;31.68;0.51;6.12;0.03;12
2018-12-01;17429;DAIRY_CHESSE;DA DANONE GRATKA 115 G;11.0;0.71;7.81;0.94;10.34;0.99;10.89;0.01;24.47;0.23;2.53;0.01;12
2018-12-01;9896;DAIRY_CHESSE;DA DANONKI 115 G TRUSK;9.0;1.01;9.09;1.7;15.3;1.79;16.11;0.02;40.59;0.69;6.21;0.03;12
2018-12-01;9898;DAIRY_CHESSE;DA DANONKI 115 G WANILIA;12.0;1.15;13.8;1.43;17.1;1.5;17.98;0.02;19.3;0.28;3.3;0.02;12
2018-12-01;4294;DAIRY_CHESSE;DA FANTASIA 100 G KULKI CZEKOL.;18.0;1.38;24.88;1.69;30.5;1.77;31.94;0.03;18.43;0.31;5.62;0.03;12
2018-12-01;10338;DAIRY_CHESSE;DA FANTASIA JEZYNA 122G;7.0;1.24;8.68;1.9;13.3;1.99;13.93;0.01;34.74;0.66;4.62;0.03;12
2018-12-01;15905;DAIRY_CHESSE;DA FANTASIA Z CZEKOLADA 110G;7.0;1.2;8.4;1.9;13.3;1.99;13.93;0.01;36.84;0.7;4.9;0.03;12
2018-12-01;10339;DAIRY_CHESSE;DA FANTAZIA BRZOSKWINIA 122 G;17.0;1.22;20.72;1.9;32.3;1.99;33.83;0.03;35.85;0.68;11.58;0.06;12
2018-12-01;18956;DAIRY_CHESSE;DA GRATKA DO PICIA TRUSK.170G;12.0;0.79;9.48;1.03;12.39;1.08;13.0;0.01;23.49;0.24;2.91;0.02;12
2018-12-01;2731;LUNCH DINING DISHES;DANIE KACHNY FLACZKI W ROSOLE;2.0;3.71;7.42;5.7;11.4;5.99;11.98;0.01;34.91;1.99;3.98;0.02;12
2018-12-01;19543;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DANIE KACHNY GOLABKI W SOSIE POMID.500G.;5.0;2.75;13.73;4.28;21.4;4.49;22.45;0.02;35.84;1.53;7.67;0.04;12
2018-12-01;4808;LUNCH DINING DISHES;DANIE KACHNY PULPETY;3.0;2.69;8.07;4.18;12.54;4.39;13.17;0.01;35.65;1.49;4.47;0.02;12
2018-12-01;3216;CHEMISTRY;DATO 365 G PROSZEK;3.0;5.59;16.77;7.88;23.64;9.69;29.07;0.03;29.06;2.29;6.87;0.04;12
2018-12-01;10404;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DELECTA PIERNIK SERCA 350 G;1.0;3.71;3.71;5.3;5.3;5.57;5.57;0.01;30.0;1.59;1.59;0.01;12
2018-12-01;5269;FISH;DELFINKI RYBNE PANIER.LUZ;1.6;7.48;11.93;9.51;15.17;10.0;15.95;0.02;21.36;2.03;3.24;0.02;12
2018-12-01;5332;SWEETS;DELICJE POMAR.294GR WEDEL;2.0;4.64;9.28;6.5;13.0;7.99;15.98;0.02;28.62;1.86;3.72;0.02;12
2018-12-01;1654;DAIRY_CHESSE;DESER JANA CZEKOLADOWY 120G;19.0;1.01;19.19;1.9;36.1;1.99;37.81;0.04;46.84;0.89;16.91;0.09;12
2018-12-01;19816;DAIRY_CHESSE;DESER JANA TUTTI-FRUTTI 125G;19.0;1.15;21.85;1.61;30.59;1.69;32.11;0.03;28.57;0.46;8.74;0.05;12
2018-12-01;1653;DAIRY_CHESSE;DESER JANA WANILIOWY 120GR;8.0;1.01;8.08;1.9;15.2;1.99;15.92;0.02;46.84;0.89;7.12;0.04;12
2018-12-01;10336;DAIRY_CHESSE;DESER MONTE 125 G KOKOS;1.0;2.01;2.01;2.68;2.68;2.89;2.89;0.0;25.0;0.67;0.67;0.0;12
2018-12-01;12757;GENERAL_FOOD;DESER MONTE 150 G CZEKOL;17.0;2.08;35.34;2.71;46.1;2.93;49.73;0.05;23.34;0.63;10.76;0.06;12
2018-12-01;7324;GENERAL_FOOD;DESER MONTE SMURF 125 G;5.0;2.01;10.03;3.14;15.7;3.39;16.95;0.02;36.11;1.13;5.67;0.03;12
2018-12-01;3669;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DESER MONTE WAFFLE 125 G;3.0;2.3;6.9;3.16;9.48;3.41;10.23;0.01;27.22;0.86;2.58;0.01;12
2018-12-01;6200;DAIRY_CHESSE;DESER ZUZIA 130 G;8.0;1.15;9.2;1.34;10.68;1.44;11.53;0.01;13.86;0.19;1.48;0.01;12
2018-12-01;8133;CHEMISTRY;DLUGOPIS 6 KOLOR;1.0;2.25;2.25;3.47;3.47;4.27;4.27;0.0;35.16;1.22;1.22;0.01;12
2018-12-01;9817;CHEMISTRY;DLUGOPIS NIEBIESKI 1 SZT;4.0;0.35;1.4;0.56;2.24;0.69;2.76;0.0;37.5;0.21;0.84;0.0;12
2018-12-01;6705;ARTICLE_OF_HOUSEHOLD;DLUGOPIS PSTRYKANY;3.0;0.74;2.22;1.06;3.18;1.3;3.9;0.0;30.19;0.32;0.96;0.01;12
2018-12-01;10407;VEGETABLES;DO CUKIER TRZCINOWY Z CYNAMONEM;2.0;2.13;4.26;2.74;5.48;3.37;6.74;0.01;22.26;0.61;1.22;0.01;12
2018-12-01;10410;VEGETABLES;DO CUKIER Z POMARANCZA;5.0;2.13;10.65;2.81;14.05;3.46;17.3;0.02;24.2;0.68;3.4;0.02;12
2018-12-01;10408;VEGETABLES;DO CUKIER Z WANILIA 12 G;2.0;1.85;3.7;2.48;4.96;3.05;6.1;0.01;25.4;0.63;1.26;0.01;12
2018-12-01;10409;VEGETABLES;DO CUKIER ZE CYTRYNA;3.0;2.13;6.39;2.81;8.43;3.46;10.38;0.01;24.2;0.68;2.04;0.01;12
2018-12-01;17995;GENERAL_FOOD;DR LUKIER KOLOR 100G;2.0;2.04;4.08;2.8;5.6;3.44;6.88;0.01;27.14;0.76;1.52;0.01;12
2018-12-01;17996;GENERAL_FOOD;DR LUKIER KOLOR 100G;3.0;1.8;5.4;2.59;7.77;3.19;9.57;0.01;30.5;0.79;2.37;0.01;12
2018-12-01;17994;GENERAL_FOOD;DR LUKIER KOLOR 100G;1.0;2.04;2.04;2.8;2.8;3.44;3.44;0.0;27.14;0.76;0.76;0.0;12
2018-12-01;10405;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DR LUKIER NIEBIESKI 100G;2.0;2.04;4.08;2.8;5.6;3.44;6.88;0.01;27.14;0.76;1.52;0.01;12
2018-12-01;14079;GENERAL_FOOD;DR O AROMAT MIGDAL 9ML;14.0;1.14;15.96;1.54;21.56;1.89;26.46;0.03;25.97;0.4;5.6;0.03;12
2018-12-01;6796;GENERAL_FOOD;DR O AROMAT RUMOWY;1.0;1.14;1.14;1.5;1.5;1.85;1.85;0.0;24.0;0.36;0.36;0.0;12
2018-12-01;10280;SWEETS;DR O BUDYN SLODKA CHWILA;7.0;1.02;7.14;1.46;10.22;1.58;11.06;0.01;30.14;0.44;3.08;0.02;12
2018-12-01;690;SPICES;DR O CUKIER WANILIOWY  16G;35.0;0.36;12.6;0.48;16.8;0.59;20.65;0.02;25.0;0.12;4.2;0.02;12
2018-12-01;8895;GENERAL;DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G;2.0;1.06;2.12;1.81;3.62;1.95;3.9;0.0;41.44;0.75;1.5;0.01;12
2018-12-01;10427;CIGARETTES;DR O KISIEL SLODKA CHWILA JABLKO+CYNAMON;2.0;1.23;2.46;1.59;3.18;1.95;3.9;0.0;22.64;0.36;0.72;0.0;12
2018-12-01;10279;SWEETS;DR O KISIEL SLODKA CHWILA OWOCE LESNE;3.0;0.93;2.79;1.34;4.02;1.45;4.35;0.0;30.6;0.41;1.23;0.01;12
2018-12-01;14673;ICE_CREAMS_FROZEN;DR O PIZZA RIGA DOMOWA Z SZYNKA;3.0;4.41;13.23;6.05;18.15;6.35;19.05;0.02;27.11;1.64;4.92;0.03;12
2018-12-01;765;SPICES;DR O PROSZEK DO PIECZENIA  30G;30.0;0.36;10.8;0.48;14.4;0.59;17.7;0.02;25.0;0.12;3.6;0.02;12
2018-12-01;2649;SPICES;DR O SMIETAN FIX 9G;10.0;0.84;8.4;1.1;11.0;1.19;11.9;0.01;23.64;0.26;2.6;0.01;12
2018-12-01;8530;GENERAL;DR OETKER KISIEL SLODKS CHWILA 32 G MAL;3.0;1.06;3.18;1.81;5.43;1.95;5.85;0.01;41.44;0.75;2.25;0.01;12
2018-12-01;6483;VEGETABLES;DR POLEWA MLECZNA TWARDA;2.0;2.5;5.0;3.43;6.86;4.22;8.44;0.01;27.11;0.93;1.86;0.01;12
2018-12-01;1310;SWEETS;DRAZE SKAWA  CZEKOL.70G;6.0;0.84;5.04;1.29;7.74;1.59;9.54;0.01;34.88;0.45;2.7;0.02;12
2018-12-01;10058;GENERAL_FOOD;DRAZE TIC TAC;2.0;0.73;1.46;1.13;2.26;1.39;2.78;0.0;35.4;0.4;0.8;0.0;12
2018-12-01;6327;SWEETS;DROPS HALLS BLACKURANT;14.0;1.48;20.72;2.19;30.66;2.69;37.66;0.04;32.42;0.71;9.94;0.06;12
2018-12-01;4689;SWEETS;DROPS HALLS ORGINAL 33_5G *20;5.0;1.29;6.45;2.02;10.1;2.49;12.45;0.01;36.14;0.73;3.65;0.02;12
2018-12-01;4990;SWEETS;DROPS WERTHERS ORIGINAL 50G;1.0;1.46;1.46;2.09;2.09;2.57;2.57;0.0;30.14;0.63;0.63;0.0;12
2018-12-01;368;DAIRY_CHESSE;DROZDZE BABUNI ROTEX;10.0;0.72;7.2;1.01;10.09;1.24;12.4;0.01;28.64;0.29;2.89;0.02;12
2018-12-01;6358;DAIRY_CHESSE;DROZDZE PIEKARSKIE 100G;32.0;0.64;20.53;1.13;36.16;1.39;44.48;0.04;43.22;0.49;15.63;0.09;12
2018-12-01;8887;BREAD;DROZDZOWKA DROZDZOWA;131.0;1.45;189.95;1.65;216.16;1.78;233.09;0.23;12.13;0.2;26.21;0.15;12
2018-12-01;9218;CHEMISTRY;DRUCIAK 1 SZT;3.0;0.48;1.44;0.8;2.4;0.99;2.97;0.0;40.0;0.32;0.96;0.01;12
2018-12-01;15491;GENERAL_FOOD;DZEM SL.OGROD WISNIA 280G;2.0;1.83;3.66;2.62;5.24;2.83;5.66;0.01;30.15;0.79;1.58;0.01;12
2018-12-01;16186;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.;3.0;1.83;5.49;2.62;7.86;2.83;8.49;0.01;30.15;0.79;2.37;0.01;12
2018-12-01;16152;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;DZEM SLONECZNY OGROD TRUSKAWKOWY 280G;7.0;1.81;12.67;2.62;18.34;2.83;19.81;0.02;30.92;0.81;5.67;0.03;12
2018-12-01;9571;CHEMISTRY;E DO PLUKANIA 1_8 L;1.0;7.75;7.75;9.75;9.75;11.99;11.99;0.01;20.51;2.0;2.0;0.01;12
2018-12-01;8184;CHEMISTRY;E DO PLUKANIA 1_8 L KONC;1.0;7.75;7.75;9.75;9.75;11.99;11.99;0.01;20.51;2.0;2.0;0.01;12
2018-12-01;8187;CHEMISTRY;E DO PLUKANIA 2 L KONC;2.0;7.75;15.5;9.75;19.5;11.99;23.98;0.02;20.51;2.0;4.0;0.02;12
2018-12-01;8648;CHEMISTRY;E DO PLUKANIA ELEGANCE PERFUM 0_9 L;1.0;4.89;4.89;6.98;6.98;8.59;8.59;0.01;29.94;2.09;2.09;0.01;12
2018-12-01;5996;CHEMISTRY;E PLYN DO PLUKANIA 1 L SATYNA;5.0;4.89;24.45;6.5;32.5;7.99;39.95;0.04;24.77;1.61;8.05;0.04;12
2018-12-01;8867;CHEMISTRY;E PLYN DO PLUKANIA 500 ML;2.0;2.59;5.18;3.56;7.12;4.38;8.76;0.01;27.25;0.97;1.94;0.01;12
2018-12-01;9932;CHEMISTRY;E PROSZEK 1_4 KG;2.0;8.5;17.0;11.37;22.74;13.99;27.98;0.03;25.24;2.87;5.74;0.03;12
2018-12-01;4126;CHEMISTRY;E PROSZEK 300 G COLOR;1.0;2.75;2.75;4.06;4.06;4.99;4.99;0.01;32.27;1.31;1.31;0.01;12
2018-12-01;2292;CHEMISTRY;E PROSZEK 300G WHITE;3.0;2.15;6.45;3.24;9.72;3.99;11.97;0.01;33.64;1.09;3.27;0.02;12
2018-12-01;9931;CHEMISTRY;E ZEL DO PRANIA COLOR 1 L;1.0;8.5;8.5;12.15;12.15;14.94;14.94;0.02;30.04;3.65;3.65;0.02;12
2018-12-01;2930;COFFEE TEA;EKOLAND HERBATA CYTRYNOWA 300GR TOR.;5.0;2.24;11.2;3.97;19.85;4.29;21.45;0.02;43.58;1.73;8.65;0.05;12
2018-12-01;6603;SWEETS;EUROPAPIER DUZY;14.0;0.14;1.96;0.5;7.0;0.62;8.68;0.01;72.0;0.36;5.04;0.03;12
2018-12-01;9183;CHEMISTRY;EWA SZAMOPN BRZOZA 400 ML;1.0;5.27;5.27;7.87;7.87;9.68;9.68;0.01;33.04;2.6;2.6;0.01;12
2018-12-01;9408;CHEMISTRY;EWA SZAMPON POTROJNA SILA ZIÓ? 400 ML;1.0;5.27;5.27;7.87;7.87;9.68;9.68;0.01;33.04;2.6;2.6;0.01;12
2018-12-01;5032;CHEMISTRY;EWA SZAMPON ZIOLA 400 ML;1.0;5.27;5.27;7.87;7.87;9.68;9.68;0.01;33.04;2.6;2.6;0.01;12
2018-12-01;8122;CHEMISTRY;FARBY PLAKATOWE 6 KOLOR;1.0;3.65;3.65;5.37;5.37;6.61;6.61;0.01;32.03;1.72;1.72;0.01;12
2018-12-01;11441;SPICES;FASOLA BIALA  500 G;3.0;4.93;14.79;5.7;17.1;5.99;17.97;0.02;13.51;0.77;2.31;0.01;12
2018-12-01;8591;GENERAL;FASOLA BIALA 400G SLON.OGROD;13.0;1.48;19.24;2.31;30.03;2.49;32.37;0.03;35.93;0.83;10.79;0.06;12
2018-12-01;15998;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;FASOLA CZERWONA SLONECZNY OGROD 400G.;7.0;1.49;10.45;2.31;16.17;2.49;17.43;0.02;35.37;0.82;5.72;0.03;12
2018-12-01;8410;GENERAL;FASOLA PIEKNY JAS 400 SARITA;5.0;2.62;13.1;3.8;19.0;3.99;19.95;0.02;31.05;1.18;5.9;0.03;12
2018-12-01;17561;GENERAL_FOOD;FASOLA Z BOCZKIEM 450 G;1.0;4.03;4.03;5.76;5.76;6.05;6.05;0.01;30.03;1.73;1.73;0.01;12
2018-12-01;4268;SWEETS;FERRERO ROCHER 100 G;1.0;7.9;7.9;11.37;11.37;13.99;13.99;0.01;30.52;3.47;3.47;0.02;12
2018-12-01;8497;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;FIGURKA MIKOLAJ MALY NEUKIRCH 30G;23.0;1.31;30.13;1.62;37.26;1.99;45.77;0.05;19.14;0.31;7.13;0.04;12
2018-12-01;4991;FISH;FILET  ZAPIEKANY SEREM ZOLTYM;1.4;16.06;22.41;28.56;39.84;30.0;41.85;0.04;43.75;12.49;17.43;0.1;12
2018-12-01;5635;FISH;FILET Z MINTAJA /KOSTKA;0.92;9.5;8.69;14.28;13.07;14.99;13.72;0.01;33.51;4.79;4.38;0.02;12
2018-12-01;5839;FISH;FILET Z MINTAJA MROZONY;3.57;7.39;26.35;10.56;37.65;11.09;39.53;0.04;30.01;3.17;11.3;0.06;12
2018-12-01;13665;ICE_CREAMS_FROZEN;FILET Z MIRUNY;3.85;20.08;77.32;27.51;105.91;28.89;111.22;0.11;26.99;7.43;28.59;0.16;12
2018-12-01;8157;MEAT;FILET Z PIERSI KURCZAKA KG;1.47;20.55;30.21;25.7;37.78;26.99;39.67;0.04;20.04;5.15;7.57;0.04;12
2018-12-01;9004;FISH;FILET Z TILAPIA  LUZ;0.67;14.03;9.4;19.04;12.76;19.99;13.39;0.01;26.33;5.01;3.36;0.02;12
2018-12-01;13932;FISH;FILETY SLEDZ SMIETANA LISNER 300G;4.0;4.08;16.32;6.37;25.48;6.69;26.76;0.03;35.95;2.29;9.16;0.05;12
2018-12-01;18750;FISH;FILETY SLEDZ_W SMIETANIE MARINUS 250 G;3.0;3.15;9.45;4.75;14.25;4.99;14.97;0.02;33.68;1.6;4.8;0.03;12
2018-12-01;16395;FISH;FILETY SLEDZ.W SMIETANIA  250  SOS KOP.;3.0;3.15;9.45;4.75;14.25;4.99;14.97;0.02;33.68;1.6;4.8;0.03;12
2018-12-01;10300;FISH;FILETY SLEDZIOWE 400G W SOSIE SMIET.;1.0;4.83;4.83;6.66;6.66;6.99;6.99;0.01;27.48;1.83;1.83;0.01;12
2018-12-01;13610;FISH;FILETY SLEDZIOWE OPIEKANE 800G;3.0;6.5;19.5;10.47;31.41;10.99;32.97;0.03;37.92;3.97;11.91;0.07;12
2018-12-01;5844;FISH;FILETY SLEDZIOWE W OLEJU 170 G;1.0;4.0;4.0;5.29;5.29;5.55;5.55;0.01;24.39;1.29;1.29;0.01;12
2018-12-01;1537;FISH;FILETY SLEDZIOWE W OLEJU 170GR EVRAFISH;8.0;3.56;28.48;4.75;38.0;4.99;39.92;0.04;25.05;1.19;9.52;0.05;12
2018-12-01;19465;FISH;FILETY SLEDZIOWE W POMIDZ.170 G;8.0;2.59;20.72;3.61;28.88;3.79;30.32;0.03;28.25;1.02;8.16;0.05;12
2018-12-01;11034;ICE_CREAMS_FROZEN;FILETY Z DORSZ B/S;1.49;15.69;23.38;22.85;34.05;23.99;35.74;0.04;31.34;7.16;10.67;0.06;12
2018-12-01;5379;FISH;FILETY Z MAKRELI W OLEJU 170 G FALA;4.0;4.09;16.36;5.7;22.8;5.99;23.96;0.02;28.25;1.61;6.44;0.04;12
2018-12-01;10152;FISH;FILETY Z MAKRELI W POMIDORACH 175 K FALA;4.0;4.5;18.0;5.7;22.8;5.99;23.96;0.02;21.05;1.2;4.8;0.03;12
2018-12-01;7112;CHEMISTRY;FOLIA ALUMINIOWA 10M PAN PACK;13.0;1.46;19.01;2.76;35.88;3.39;44.07;0.04;47.02;1.3;16.87;0.09;12
2018-12-01;8862;CHEMISTRY;FOLIA ALUMINIOWA 20 M;1.0;3.28;3.28;4.44;4.44;5.46;5.46;0.01;26.13;1.16;1.16;0.01;12
2018-12-01;14145;CHEMISTRY;FOLIA SPOZYWCZA 30M PACLAN;1.0;1.71;1.71;2.43;2.43;2.99;2.99;0.0;29.63;0.72;0.72;0.0;12
2018-12-01;4815;MEAT;FRANKFUTERKI KG;1.03;24.74;25.48;26.34;27.13;27.65;28.48;0.03;6.08;1.6;1.65;0.01;12
2018-12-01;7344;DRINK_JUICE;FRUGO ZIELONE 0_25 PET;2.0;0.99;1.98;1.42;2.84;1.49;2.98;0.0;30.28;0.43;0.86;0.0;12
2018-12-01;9721;ICE_CREAMS_FROZEN;FRYTKI 750 G;1.0;5.39;5.39;7.61;7.61;7.99;7.99;0.01;29.17;2.22;2.22;0.01;12
2018-12-01;8701;DAIRY_CHESSE;FRYTKI 750 G VIKO;3.0;6.89;20.67;9.48;28.44;9.95;29.85;0.03;27.32;2.59;7.77;0.04;12
2018-12-01;10351;ICE_CREAMS_FROZEN;FRYTKI AVIKO 600 G;1.0;6.0;6.0;7.61;7.61;7.99;7.99;0.01;21.16;1.61;1.61;0.01;12
2018-12-01;19612;GENERAL_FOOD;FRYTKI KARBOWANE 450 G AVIKO;1.0;3.4;3.4;7.51;7.51;7.89;7.89;0.01;54.73;4.11;4.11;0.02;12
2018-12-01;10101;CHEMISTRY;GABKA;10.0;0.63;6.3;1.26;12.6;1.55;15.5;0.02;50.0;0.63;6.3;0.04;12
2018-12-01;3774;MEAT;GALANTYNA Z DROBIEM KG;0.16;15.56;2.49;19.0;3.04;20.0;3.2;0.0;18.09;3.44;0.55;0.0;12
2018-12-01;17403;SWEETS;GALARETKA PIANKA W CZEKOL LUZ;0.09;15.0;1.35;20.56;1.85;25.22;2.27;0.0;27.03;5.56;0.5;0.0;12
2018-12-01;6107;GENERAL_FOOD;GALARETKA TRUS. GELLWE 79G;2.0;0.83;1.66;1.4;2.8;1.51;3.02;0.0;40.71;0.57;1.14;0.01;12
2018-12-01;10584;SPICES;GALEO CYNAMON 20G;8.0;0.77;6.16;1.05;8.4;1.29;10.32;0.01;26.67;0.28;2.24;0.01;12
2018-12-01;4989;SPICES;GALEO LISC LAUROWY 5 G;12.0;0.85;10.2;1.13;13.56;1.39;16.68;0.02;24.78;0.28;3.36;0.02;12
2018-12-01;5201;SPICES;GALEO MAJERANEK 6 G;4.0;0.85;3.4;1.19;4.76;1.29;5.16;0.01;28.57;0.34;1.36;0.01;12
2018-12-01;992;SPICES;GALEO PAPRYKA OSTRA 20G;5.0;0.6;3.0;1.13;5.65;1.39;6.95;0.01;46.9;0.53;2.65;0.01;12
2018-12-01;993;SPICES;GALEO PAPRYKA SLODKA 16 G;3.0;0.6;1.8;1.13;3.39;1.39;4.17;0.0;46.9;0.53;1.59;0.01;12
2018-12-01;4836;SPICES;GALEO PIEPRZ CZARNY MIELONY;43.0;0.8;34.51;1.13;48.59;1.39;59.77;0.06;28.98;0.33;14.08;0.08;12
2018-12-01;998;SPICES;GALEO PRZYP DO BIGOSU I KAPUSTY 20G;6.0;0.8;4.8;1.19;7.14;1.29;7.74;0.01;32.77;0.39;2.34;0.01;12
2018-12-01;1001;SPICES;GALEO PRZYP.DO KURCZAKA 25G;2.0;0.84;1.68;1.29;2.58;1.39;2.78;0.0;34.88;0.45;0.9;0.01;12
2018-12-01;5720;SPICES;GALEO PRZYPRAWA DO GYROSA 20G;8.0;0.85;6.8;1.19;9.52;1.29;10.32;0.01;28.57;0.34;2.72;0.02;12
2018-12-01;997;SPICES;GALEO ZIELE ANGIELSKIE 12G;8.0;0.8;6.4;1.13;9.04;1.39;11.12;0.01;29.2;0.33;2.64;0.01;12
2018-12-01;5505;SPICES;GALEO ZIOLA PROWANSALSKIE 10GR;5.0;0.84;4.2;1.19;5.95;1.29;6.45;0.01;29.41;0.35;1.75;0.01;12
2018-12-01;3868;GENERAL_FOOD;GELLWE CUKIER WANILIOWY 15G;7.0;0.31;2.17;0.56;3.92;0.69;4.83;0.0;44.64;0.25;1.75;0.01;12
2018-12-01;6578;GENERAL_FOOD;GELLWE GALARETKA POMARAN.79G;9.0;0.83;7.47;1.4;12.6;1.51;13.59;0.01;40.71;0.57;5.13;0.03;12
2018-12-01;5427;GENERAL_FOOD;GELLWE GALARETKA WISNIA 75 G;3.0;0.8;2.4;1.47;4.41;1.59;4.77;0.0;45.58;0.67;2.01;0.01;12
2018-12-01;7113;GENERAL_FOOD;GELLWE KWASEK CYTRYNOWY 20G;15.0;0.52;7.8;0.74;11.12;0.92;13.75;0.01;29.86;0.22;3.32;0.02;12
2018-12-01;14495;GENERAL_FOOD;GELLWE PROSZEK DO PIECZANIA 30 G;13.0;0.33;4.29;0.61;7.93;0.75;9.75;0.01;45.9;0.28;3.64;0.02;12
2018-12-01;545;CHEMISTRY;GILLETTE MASZYNKA BLU 2 PLUS;21.0;1.94;40.74;2.84;59.64;3.49;73.29;0.07;31.69;0.9;18.9;0.11;12
2018-12-01;18712;CIGARETTES;GILZY 250+25% GOLDEN;5.0;2.75;13.75;3.16;15.8;3.89;19.45;0.02;12.97;0.41;2.05;0.01;12
2018-12-01;15367;CHEMISTRY;GILZY GOLDEN 100+15 A^;14.0;1.4;19.56;1.61;22.54;1.98;27.72;0.03;13.22;0.21;2.98;0.02;12
2018-12-01;10266;CHEMISTRY;GLOW 750 ML DO LAZIENEK;1.0;7.0;7.0;7.8;7.8;9.59;9.59;0.01;10.26;0.8;0.8;0.0;12
